4.9737241286763805,0
3.7443802445655714,51
2.247454202771164,58
5.110292167058808,67
9.620025983077547,80
49.67486185188296,83
79.91086319889084,80
92.15801616288671,87
97.2508039378981,84
94.28121315623758,73
82.65714052672008,68
66.66349454366554,62
52.033063074338806,63
39.947591229306994,58
25.99901641392468,63
15.89453985058362,54
10.917874696251456,65
11.436703841531036,60
10.354307812335186,65
9.373960503259106,62
8.394878888748815,61
7.427580162596542,63
6.337776445471809,61
5.093362910844105,63
3.8879065071595247,58
5.052723219917005,53
3.503225989050391,51
2.4121890151694183,45
1.8059739111683584,44
2.013124470090791,39
2.543862778051889,37
2.85728511006455,41
3.01983549982063,38
2.8791352635042653,31
2.691862498895961,29
2.406588468243683,33
1.9875226945532378,37
1.8105989692261752,29
1.6564253914195513,25
1.5682250400507236,20
1.5119781152205674,19
1.4825955527181434,18
1.4520154062421389,22
1.3923281191387673,19
1.3437105851898945,20
1.3375365375366712,15
1.3131955925279097,16
1.2890886828761168,13
1.2775679440365388,15
1.2630697022755393,11
1.3209054004104088,12
1.3749118383026964,12
1.4325227323093697,9
1.5847225417110116,7
1.7535656148984935,7
1.8609880525487112,7
1.889360423781301,5
1.7883327854261348,5
1.6820098087518793,4
1.593603128137573,3
1.5095294898282166,2
1.4487355924341552,7
1.3567871127701017,5
1.292218908647395,4
1.2552296238517924,5
1.2803131318622256,3
1.279768954799518,3
1.2865768077666766,4
1.2949392527558612,2
1.4131260490453919,2
1.5401547037220555,1
1.6098429473283185,1
1.6415064408817805,4
1.6165394983656582,3
1.6414467617372148,2
1.6637424506464953,2
1.6637382139242316,3
1.65262801002854,3
1.614966389639137,2
1.5781985707931214,1
1.5771672585716263,2
1.5492202849558396,1
1.4977875606087723,1
1.4664022664725116,2
1.4468108213874458,2
1.4302376456405699,2
1.403008355932213,3
1.379259001436556,1
1.3675916916351136,3
1.3720880760717378,2
1.3768979344974352,2
1.3779666038625684,2
1.3950476983846616,2
1.4003464874274085,2
1.4019087651949613,3
1.4195916272781717,2
1.415620429458028,3
1.414132956965028,3
1.4121414276812203,3
1.4060865418205133,3
